,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,apin,decane,toluene,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
12785,266.98625998000006,23,6,11,1,2,109.0,37.0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
12786,235.069201756,29,8,7,1,1,145.0,40.0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
12787,253.006995424,24,6,10,1,3,198.0,3.0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0
12788,252.01174645600005,25,7,10,0,3,265.0,18.0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0
12789,250.99134536,22,6,10,1,3,115.0,6.0,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0
12790,193.022251564,20,5,7,1,2,76.0,17.0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
12791,312.007723696,29,7,12,2,2,170.0,22.0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0
12792,299.012474728,29,7,12,1,4,247.0,1.0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0
12793,206.04265266,24,7,7,0,3,408.0,27.0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
12794,222.03756728,25,7,8,0,5,145.0,1.0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0
12795,220.094688232,31,9,6,0,2,135.0,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
12796,284.99682466400003,26,6,12,1,3,448.0,40.0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0
12797,294.98117460000003,25,7,12,1,2,189.0,40.0,0,0,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0
12798,281.001910044,26,7,11,1,3,373.0,40.0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
12799,316.00263831599995,29,6,13,2,3,155.0,16.0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0
12800,219.074287136,28,8,6,1,1,13.0,9.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
12801,301.98698825199995,26,5,13,2,2,324.0,39.0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0
12802,312.99173928399995,28,7,13,1,4,594.0,6.0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,2,0
12803,175.048072388,21,6,5,1,0,11.0,11.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12804,250.99134536000005,22,6,10,1,1,99.0,38.0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0
12805,223.032816248,24,6,8,1,2,95.0,37.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
12806,263.064116376,31,9,8,1,1,191.0,40.0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0
12807,207.00151612,19,5,8,1,1,29.0,13.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
12808,269.997159012,24,5,11,2,3,166.0,40.0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0
12809,330.01828837999994,32,7,13,2,2,472.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0
12810,234.99643074,21,6,9,1,1,51.0,33.0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0
12811,150.016437912,16,4,6,0,2,31.0,13.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
12812,266.98625998000006,23,6,11,1,2,145.0,40.0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0
12813,310.064844648,35,9,10,2,1,379.0,40.0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
12814,373.9717321119999,31,7,16,2,3,296.0,22.0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,2,0,1,0,0
12815,266.98625998,23,6,11,1,2,93.0,40.0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
12816,239.027730868,25,6,9,1,3,171.0,20.0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
12817,315.007389348,30,7,13,1,4,504.0,25.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0
12818,162.089208928,25,7,4,0,2,119.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
12819,265.006995424,25,7,10,1,2,193.0,24.0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,0,0,1,0,0
12820,281.997159012,25,6,11,2,1,84.0,40.0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
12821,224.016831836,23,6,9,0,4,1129.0,40.0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0
12822,297.9920736319999,26,6,12,2,2,77.0,7.0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0
12823,286.97608922,24,5,13,1,3,459.0,35.0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,2,1,0
12824,342.054673888,37,9,12,2,2,496.0,40.0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0
12825,312.991739284,28,7,13,1,3,235.0,25.0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
12826,239.027730868,25,6,9,1,2,98.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
12827,284.049194584,31,7,10,2,2,303.0,40.0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
12828,174.016437912,18,6,6,0,2,24.0,8.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
12829,267.0226454880001,27,7,10,1,3,69.0,5.0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0
12830,314.02337376,31,7,12,2,2,349.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
12831,233.053551692,27,8,7,1,0,18.0,18.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
12832,203.079372516,27,8,5,1,0,21.0,21.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12833,341.9819028719999,29,7,14,2,2,494.0,40.0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0
12834,237.012080804,23,6,9,1,2,85.0,13.0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0
12835,269.001910044,25,6,11,1,3,332.0,39.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
12836,278.98625998,24,7,11,1,2,24.0,5.0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0
12837,296.996824664,27,7,12,1,3,137.0,11.0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0
12838,313.986988252,27,6,13,2,2,419.0,40.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
12839,240.970609916,19,4,11,1,3,31.0,8.0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0
12840,284.996824664,26,6,12,1,4,284.0,32.0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0
12841,310.97608922,26,7,13,1,2,354.0,40.0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,0,0
12842,324.04410920399994,34,9,11,2,1,152.0,40.0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
12843,191.0066015,18,5,7,1,1,30.0,20.0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
12844,297.992073632,26,6,12,2,2,30.0,13.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0
12845,191.0066015,18,5,7,1,1,80.0,40.0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
12846,293.07468106000005,35,10,9,1,2,493.0,40.0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
12847,174.016437912,18,6,6,0,1,23.0,12.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
12848,297.992073632,26,6,12,2,2,407.0,27.0,0,0,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0
12849,237.08485182,31,8,7,1,2,234.0,40.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
12850,233.017166184,23,7,8,1,1,14.0,13.0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0
12851,174.05282342,22,7,5,0,2,9.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12852,328.00263831599995,30,7,13,2,2,239.0,40.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
12853,235.032816248,25,7,8,1,1,175.0,40.0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0
12854,272.99682466400003,25,5,12,1,3,511.0,30.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
12855,136.996036816,12,2,6,1,1,5.0,4.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
12856,206.006267152,20,6,8,0,3,116.0,2.0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
12857,237.996096392,22,6,10,0,3,94.0,20.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0
12858,219.985531708,19,6,9,0,2,20.0,6.0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0
12859,343.9975529359999,31,7,14,2,4,464.0,40.0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,0
12860,191.0066015,18,5,7,1,1,34.0,20.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
12861,221.017166184,22,6,8,1,1,58.0,32.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
12862,341.9819028719999,29,7,14,2,2,686.0,40.0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0
12863,237.012080804,23,6,9,1,3,151.0,1.0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
12864,249.012080804,24,7,9,1,2,78.0,4.0,0,0,1,0,0,1,1,2,0,0,1,0,1,0,0,0,1,0,0
12865,263.064116376,31,9,8,1,2,425.0,40.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
12866,324.044109204,34,9,11,2,1,174.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0
12867,324.044109204,34,9,11,2,1,146.0,40.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
12868,283.017560108,28,7,11,1,4,525.0,5.0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,0,0,2,0,0
12869,263.064116376,31,9,8,1,2,219.0,40.0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0
12870,280.965524536,22,6,12,1,3,90.0,22.0,0,0,1,0,0,2,0,3,1,0,0,1,0,0,0,1,0,0,0
12871,234.99643074,21,6,9,1,1,34.0,33.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
12872,331.9975529359999,30,6,14,2,3,414.0,40.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0
12873,191.990617088,17,5,8,0,2,29.0,12.0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0
12874,271.01756010800005,27,6,11,1,3,151.0,8.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0
12875,345.9768174919999,29,6,15,2,3,730.0,40.0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
12876,249.08485182,32,9,7,1,2,317.0,40.0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0
12877,300.991739284,27,6,13,1,5,489.0,1.0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0
12878,312.007723696,29,7,12,2,2,452.0,40.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
12879,311.048860236,34,9,11,1,2,578.0,40.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0
12880,221.017166184,22,6,8,1,2,163.0,37.0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
12881,252.011746456,25,7,10,0,3,411.0,40.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0
12882,205.022251564,21,6,7,1,1,134.0,40.0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0
12883,281.997159012,25,6,11,2,2,188.0,40.0,0,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0
12884,278.98625998,24,7,11,1,1,92.0,40.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
12885,315.966252808,25,5,14,2,2,353.0,40.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
12886,255.981508948,21,4,11,2,2,117.0,11.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
12887,283.01756010800005,28,7,11,1,5,76.0,2.0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,1,1,0,0
12888,281.997159012,25,6,11,2,3,16.0,1.0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0
12889,190.04773804,23,7,6,0,2,105.0,19.0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0
12890,298.97608922,25,6,13,1,2,309.0,40.0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0
12891,271.01756010800005,27,6,11,1,4,378.0,9.0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0
12892,254.98625998000003,22,5,11,1,3,192.0,39.0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0
12893,267.022645488,27,7,10,1,2,407.0,40.0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0
12894,297.992073632,26,6,12,2,3,642.0,40.0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0
12895,295.976423568,24,6,12,2,2,128.0,23.0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
12896,230.079038168,30,10,6,0,2,198.0,40.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
12897,219.985531708,19,6,9,0,3,49.0,1.0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0
12898,219.00151612,20,6,8,1,1,50.0,19.0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0
12899,341.9819028719999,29,7,14,2,3,285.0,14.0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,1,1,0,0,0
12900,176.032087976,20,6,6,0,2,94.0,40.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
12901,222.073952788,29,8,7,0,3,692.0,40.0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0
12902,265.04338093200005,29,8,9,1,2,649.0,40.0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
12903,325.0645103,37,10,11,1,3,549.0,7.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
12904,297.992073632,26,6,12,2,2,78.0,32.0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0
12905,266.98625998000006,23,6,11,1,3,409.0,40.0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
12906,234.99643074,21,6,9,1,2,135.0,40.0,0,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0
12907,179.079372516,25,6,5,1,1,18.0,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12908,370.049588508,39,10,13,2,2,640.0,40.0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
12909,221.017166184,22,6,8,1,1,69.0,40.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
12910,249.996096392,23,7,10,0,3,244.0,22.0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0
12911,269.00191004400006,25,6,11,1,3,265.0,40.0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0
12912,222.99643074,20,5,9,1,2,90.0,37.0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0
12913,249.08485182,32,9,7,1,1,128.0,40.0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
12914,373.9717321119999,31,7,16,2,3,209.0,19.0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2,0,1,0,0
12915,341.9819028719999,29,7,14,2,2,333.0,16.0,0,0,1,0,0,1,1,2,0,0,0,2,0,0,0,1,1,0,0
12916,294.069930028,34,9,9,2,1,39.0,31.0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
12917,222.99643074,20,5,9,1,2,147.0,40.0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
12918,326.096144776,40,10,10,2,2,448.0,40.0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
12919,206.006267152,20,6,8,0,3,169.0,3.0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0
12920,370.049588508,39,10,13,2,2,306.0,40.0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
12921,266.98625998000006,23,6,11,1,3,311.0,35.0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,1,1,0
12922,247.069201756,30,9,7,1,1,66.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
12923,269.997159012,24,5,11,2,2,224.0,40.0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
12924,296.012809076,28,7,11,2,2,89.0,12.0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0
12925,178.084123548,26,7,5,0,3,313.0,40.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
12926,238.99134536000005,21,5,10,1,2,162.0,40.0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0
12927,296.996824664,27,7,12,1,2,43.0,9.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0
12928,234.001181772,22,7,9,0,3,103.0,7.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
12929,269.001910044,25,6,11,1,3,288.0,40.0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
12930,325.98698825199995,28,7,13,2,2,422.0,40.0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
12931,204.063388104,26,8,6,0,2,129.0,8.0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
12932,373.9717321119999,31,7,16,2,3,318.0,21.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
12933,311.971338188,25,6,13,2,2,70.0,20.0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,0
12934,368.033938444,37,10,13,2,1,388.0,40.0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
12935,239.064116376,29,7,8,1,2,300.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
12936,222.001181772,21,6,9,0,2,82.0,15.0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0
12937,370.0495885079999,39,10,13,2,2,343.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0
12938,269.997159012,24,5,11,2,2,368.0,40.0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0
12939,295.09033112400004,37,10,9,1,3,252.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
12940,207.00151612,19,5,8,1,2,35.0,3.0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
12941,102.990557512,8,2,4,1,0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12942,282.98117460000003,24,6,12,1,3,320.0,37.0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
12943,267.981508948,22,5,11,2,3,54.0,14.0,0,0,1,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0
12944,309.06959568,36,10,10,1,2,478.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
12945,309.992073632,27,7,12,2,1,27.0,13.0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0
12946,263.064116376,31,9,8,1,1,31.0,8.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
12947,238.04371528,26,6,8,2,1,100.0,40.0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
12948,310.064844648,35,9,10,2,1,195.0,40.0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0
12949,368.0339384439999,37,10,13,2,1,279.0,40.0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
12950,231.985531708,20,7,9,0,1,34.0,15.0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0
12951,325.98698825199995,28,7,13,2,2,66.0,3.0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0
12952,222.073952788,29,8,7,0,2,138.0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
12953,213.048466312,25,5,8,1,3,381.0,40.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
12954,295.053945616,33,9,10,1,2,330.0,7.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
12955,238.0324819,26,7,9,0,4,337.0,17.0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0
12956,312.04410920399994,33,8,11,2,1,165.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
12957,245.053551692,28,9,7,1,0,60.0,40.0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
12958,235.141972772,37,10,5,1,1,62.0,40.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12959,265.006995424,25,7,10,1,3,347.0,24.0,0,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0
12960,204.063388104,26,8,6,0,2,298.0,40.0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
12961,298.97608922,25,6,13,1,3,549.0,14.0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0
12962,179.00660150000002,17,4,7,1,2,25.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12963,311.085245744,38,10,10,1,3,807.0,40.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0
12964,234.001181772,22,7,9,0,2,308.0,40.0,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0
12965,236.016831836,24,7,9,0,3,366.0,13.0,0,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0
12966,263.064116376,31,9,8,1,1,166.0,40.0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
12967,218.115423676,33,10,5,0,2,287.0,40.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
12968,296.960439156,23,6,13,1,2,230.0,40.0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0
12969,327.9662528079999,26,6,14,2,1,288.0,40.0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0
12970,309.992073632,27,7,12,2,2,126.0,24.0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0
12971,265.006995424,25,7,10,1,1,46.0,17.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
12972,267.05903099600005,31,8,9,1,2,62.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
12973,222.085186168,29,7,6,2,0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12974,295.976423568,24,6,12,2,1,80.0,40.0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
12975,218.079038168,29,9,6,0,2,130.0,40.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
12976,262.99134536,23,7,10,1,1,93.0,40.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
12977,298.02845914,30,7,11,2,3,49.0,10.0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0
12978,222.99643074,20,5,9,1,3,64.0,1.0,0,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,0
12979,373.9717321119999,31,7,16,2,2,711.0,40.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0
12980,281.111066568,38,10,8,1,3,493.0,40.0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
12981,176.068473484,24,7,5,0,2,211.0,40.0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
12982,249.08485182,32,9,7,1,1,171.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
12983,328.039023824,34,8,12,2,2,318.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
12984,283.01756010800005,28,7,11,1,3,117.0,32.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0
12985,252.011746456,25,7,10,0,3,169.0,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
12986,341.9819028719999,29,7,14,2,3,239.0,9.0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0
12987,188.068473484,25,8,5,0,2,77.0,19.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
12988,267.022645488,27,7,10,1,2,529.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
12989,180.063388104,24,6,6,0,3,291.0,40.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
12990,343.9975529359999,31,7,14,2,3,322.0,12.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,0,0
12991,280.96552453600003,22,6,12,1,2,42.0,18.0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0
12992,208.980780676,17,4,9,1,2,22.0,4.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
12993,280.054279964,31,8,9,2,0,28.0,28.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
12994,237.012080804,23,6,9,1,3,16.0,13.0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0
